3018,L,L,L,None,None
3019,L,None,None,None,L
3020,L,L,L,L,None
3021,M,None,L,L,M
3022,L,None,None,None,L
3024,L,L,L,L,None
3028,L,None,None,None,L
3029,L,L,L,L,None
3030,L,L,None,None,L
3031,L,L,M,L,None
3032,L,L,L,L,None
3033,L,None,None,None,L
3034,L,None,None,None,L
3035,L,None,None,None,L
3036,L,None,L,None,None
3037,L,L,L,L,L
3038,L,None,None,None,L
3039,L,None,None,None,L
3040,L,None,None,None,L
3041,None,L,L,L,L
3042,L,L,L,L,None
3043,None,L,L,M,L
3044,L,L,None,None,L
3045,L,None,None,None,L
3046,None,L,None,None,L
3048,M,None,None,None,M
3051,L,None,None,None,L
3052,L,None,None,None,L
3053,L,None,L,L,L
3054,None,None,None,None,None
3055,L,None,None,None,L
3056,L,L,L,L,L
3057,L,None,None,None,None
3060,L,None,None,None,L
3061,L,L,None,None,L
3062,L,None,None,None,L
3063,L,L,None,None,L
3064,L,L,L,L,L
3066,L,None,None,L,L
3067,L,None,None,None,L
3068,L,None,None,None,L
3070,L,L,L,L,None
3071,L,None,None,None,L
3072,L,L,None,None,L
3073,L,L,None,None,None
3074,L,None,None,None,L
3075,L,None,None,None,L
3076,L,None,None,None,L
3077,L,None,None,None,L
3078,L,L,None,None,L
3079,L,None,None,None,L
3081,L,None,L,None,L
3082,L,L,None,L,L
3083,L,None,None,None,L
3086,M,L,L,None,None
3087,L,None,None,None,L
3088,L,None,None,None,L
3089,L,L,None,None,L
3090,L,L,None,None,L
3091,L,None,None,None,L
3093,L,None,None,None,L
3094,L,L,None,None,L
3095,L,None,None,None,L
3096,L,None,None,None,L
3097,L,None,None,None,L
3098,L,L,L,None,L
3099,L,None,None,None,L
3100,L,None,None,None,L
3101,L,L,None,None,L
3102,L,None,L,None,M
3103,H,L,None,M,H
3104,L,L,None,None,L
3105,L,L,L,None,L
3106,H,L,L,L,L
3107,L,None,None,None,L
3108,L,None,None,None,L
3109,M,None,None,None,M
3111,M,L,None,None,M
3112,M,H,None,L,L
3113,L,L,L,L,None
3114,L,L,None,None,L
3115,L,None,None,L,L
3117,L,L,L,L,None
3120,L,L,L,None,L
3125,L,None,None,L,L
3127,L,None,L,L,L
3129,L,None,None,None,L
3130,L,L,L,L,None
3132,L,H,L,M,L
3134,L,None,L,L,L
3135,L,M,None,None,L
3138,L,None,None,None,M
3141,L,None,L,None,L
3142,L,None,None,None,L
3143,M,L,None,M,M
3145,L,None,None,None,L
3146,L,L,None,L,None
3147,L,L,None,None,L
3148,L,None,None,None,L
3150,M,L,L,L,None
3152,L,L,None,None,L
3153,L,None,None,None,L
3155,L,None,None,None,L
3156,L,L,L,L,L
3157,L,L,L,L,None
3158,L,None,None,None,L
3159,L,L,L,L,L
3160,L,None,None,None,L
3161,M,L,L,L,L
3162,None,None,M,None,L
3163,L,None,None,None,L
3165,L,M,L,H,M
3167,L,None,L,None,L
3168,L,None,None,None,L
3169,L,None,None,None,L
3171,L,M,None,None,M
3173,L,L,None,None,L
3174,L,None,None,None,L
3175,L,L,None,None,L
3176,L,L,None,None,L
3177,L,L,L,None,L
3178,L,None,None,None,L
3179,L,None,None,None,L
3181,L,L,None,None,None
3182,L,None,None,None,L
3183,L,L,L,M,L
3185,L,L,L,None,None
3186,L,None,None,L,L
3189,L,L,None,L,L
3190,L,None,L,None,None
3192,L,None,L,None,M
3194,L,M,None,None,M
3196,L,L,None,None,L
3197,L,None,None,None,L
3198,L,L,None,None,L
3200,L,None,L,None,L
3201,L,L,None,None,L
3203,L,None,None,None,L
3204,L,None,None,None,L
3206,L,None,None,None,L
3208,L,None,L,None,L
3210,L,None,None,None,L
3211,L,L,None,None,M
3213,L,L,None,None,None
3214,L,L,None,L,L
3217,L,L,None,L,L
3219,L,L,None,None,L
3221,M,L,None,L,None
3223,L,L,None,None,None
3224,L,M,None,None,None
3225,None,L,L,L,L
3230,L,None,None,L,L
3235,L,L,L,L,L
3238,L,L,L,L,None
3240,L,None,None,None,M
3241,L,L,M,L,L
3243,L,L,L,L,None
3244,L,None,None,None,L
3246,L,L,None,None,L
3247,L,L,L,L,None
3248,L,L,L,L,None
3249,L,None,L,L,L
3250,L,None,None,None,L
3251,L,L,None,None,L
3252,L,None,None,None,L
3253,L,None,None,None,L
3254,L,L,L,None,L
3255,L,L,None,None,L
3256,L,None,L,L,L
3257,L,L,L,L,None
3258,L,None,None,None,L
3259,L,None,None,None,L
3260,L,None,None,L,L
3261,L,None,None,None,L
3262,L,L,L,L,None
3263,L,None,None,None,L
3264,L,L,L,L,None
3265,L,L,L,L,None
3266,L,L,None,None,L
3267,L,L,None,None,L
3268,L,L,None,L,L
3269,L,None,None,None,L
3270,L,None,L,None,L
3271,L,None,None,None,L
3272,L,L,None,None,L
3273,L,None,L,None,L
3274,L,L,None,None,L
3275,L,None,None,None,L
3276,None,None,L,L,M
3280,L,L,L,L,L
3281,L,L,None,L,L
3283,L,None,None,None,L
3284,L,None,None,None,M
3285,None,L,L,None,L
3286,L,L,L,L,None
3287,L,L,None,None,L
3289,L,L,L,L,None
3294,H,L,M,M,H
3295,L,None,None,None,M
3296,L,L,L,L,L
3298,L,None,None,None,L
3299,L,L,L,L,L
3300,L,L,L,None,None
3301,L,None,None,None,L
3302,L,None,L,None,L
3303,L,H,M,H,L
3306,L,None,None,None,L
3307,L,None,None,None,L
3308,L,L,L,L,L
3310,L,L,None,None,L
3313,None,None,None,None,None
3315,H,M,L,L,L
3316,None,L,L,L,L
3317,L,None,None,None,L
3323,L,L,L,L,None
3324,L,L,L,M,L
3325,L,None,None,None,None
3326,L,None,None,None,L
3327,L,None,L,None,L
3328,L,None,None,None,L
3329,L,H,M,M,None
3330,L,L,None,None,L
3331,None,H,L,H,L
3334,L,None,None,None,L
3338,L,M,None,None,L
3341,L,None,None,None,M
3342,L,L,L,None,L
3344,M,None,L,L,M
3345,H,None,None,None,L
3347,L,L,None,None,L
3350,L,L,None,None,L
3354,None,L,None,None,L
3355,L,None,L,None,L
3357,L,None,None,None,L
3358,L,None,None,None,L
3359,L,L,L,L,L
3360,L,L,None,None,L
3361,L,L,None,None,L
3362,L,None,None,None,L
3363,L,L,None,None,L
3364,M,L,None,None,L
3365,L,L,L,None,L
3368,L,None,None,None,L
3370,M,None,None,L,M
3372,L,L,L,None,M
3374,M,L,M,M,None
3378,L,M,L,None,L
3379,L,M,None,None,L
3384,L,None,None,None,L
3385,L,L,L,L,None
3386,L,L,None,None,L
3387,L,L,L,L,None
3388,L,L,L,L,None
3389,None,M,H,M,None
3390,None,None,None,L,L
3391,None,None,L,L,L
3392,L,M,M,M,None
3393,L,L,None,None,L
3394,L,None,None,None,L
3395,None,L,L,M,L
3396,L,L,None,None,L
3397,L,None,None,None,L
3398,L,None,None,None,L
3400,L,L,L,L,L
3401,L,L,L,L,L
3402,L,None,None,None,L
3403,L,L,L,L,M
3404,L,None,None,None,L
3405,L,None,None,None,L
3406,L,None,L,None,L
3408,L,L,None,None,L
3409,L,L,L,L,L
3410,H,H,H,H,H
3412,None,None,None,L,L
3414,L,M,L,L,None
3415,L,L,L,L,None
3417,L,None,None,None,L
3418,L,None,None,None,L
3420,L,None,None,None,L
3421,L,None,None,None,L
3422,L,L,L,L,L
3423,L,M,L,L,None
3424,L,None,None,None,L
3425,L,None,L,L,L
3426,L,L,L,None,None
3428,L,None,None,None,L
3429,L,None,None,None,L
3430,L,L,L,L,None
3431,M,None,L,L,L
3432,L,L,M,M,L
3433,M,L,M,H,L
3434,L,M,L,M,L
3435,L,None,None,None,L
3436,L,L,L,L,None
3438,L,L,L,L,None
3439,L,L,L,L,None
3440,None,L,L,L,L
3441,L,L,None,None,L
3442,None,L,M,L,M
3444,L,None,L,L,L
3445,L,L,L,L,None
3446,M,None,None,L,M
3447,L,H,M,M,L
3448,L,None,None,None,L
3449,L,None,None,M,L
3450,L,None,None,None,L
3451,L,L,None,None,L
3452,L,None,L,None,None
3453,L,L,L,L,None
3454,None,None,L,L,L
3456,L,L,None,L,L
3459,L,None,L,L,M
3461,L,L,None,None,None
3462,L,L,None,None,L
3466,L,L,None,None,L
3467,L,L,None,None,L
3468,L,None,L,None,L
3469,L,None,None,None,L
3470,L,None,None,None,L
3471,L,None,None,None,L
3473,L,L,None,None,None
3474,L,M,L,L,None
3475,L,None,None,L,L
3476,L,None,L,None,L
3477,None,None,L,L,L
3478,L,None,None,L,L
3479,L,L,L,L,None
3480,L,None,None,L,L
3481,L,None,None,None,L
3483,L,L,L,L,None
3484,None,None,L,L,L
3489,L,L,None,None,L
3492,H,H,H,H,H
3494,L,L,L,None,L
3496,None,None,None,L,None
3497,L,None,None,L,L
3498,L,None,None,None,L
3499,L,None,None,None,L
3500,L,None,L,L,L
3501,L,L,None,None,M
3502,L,None,None,None,L
3503,L,L,None,None,None
3504,L,None,None,None,L
3505,L,None,None,None,L
3506,M,L,None,None,L
3507,L,None,None,None,L
3508,L,None,L,L,L
3510,L,L,L,None,L
3511,L,L,L,L,None
3512,L,L,L,None,L
3513,L,L,L,L,L
3514,M,L,M,H,L
3515,L,L,L,None,M
3516,L,L,None,None,L
3519,L,L,L,L,L
3521,L,None,None,None,L
3524,L,None,None,None,L
3525,L,L,L,L,L
3526,L,None,None,None,L
3527,L,L,L,L,None
3528,L,None,None,None,L
3529,L,L,None,None,L
3531,None,None,None,None,None
3534,L,None,None,None,L
3535,L,L,L,L,None
3536,L,L,None,None,L
3537,L,L,M,M,L
3538,L,None,None,None,L
3539,None,L,None,L,L
3543,L,L,None,None,L
3544,L,L,L,L,L
3545,L,L,None,None,L
3546,L,None,L,None,L
3548,L,L,None,L,L
3549,L,None,None,None,L
3550,L,None,None,None,L
3551,L,L,None,None,L
3552,L,L,L,None,L
3553,None,L,M,L,L
3554,L,L,None,None,None
3555,L,L,L,L,None
3556,L,None,None,None,L
3557,L,None,None,None,L
3559,L,L,None,None,L
3563,L,L,L,L,L
3564,L,L,L,L,L
3565,L,L,None,None,None
3566,L,None,None,L,L
3567,L,L,H,M,None
3568,None,L,H,H,M
3569,L,L,None,None,L
3571,L,L,L,L,None
3572,None,None,L,L,L
3573,L,None,None,None,L
3574,L,H,H,H,L
3576,L,L,None,None,None
3577,L,M,L,M,L
3578,L,L,L,L,None
3580,L,H,L,M,H
3581,L,L,None,None,None
3584,H,M,L,L,M
3586,L,None,None,None,H
3587,None,None,L,L,L
3590,M,L,None,None,None
3591,L,L,None,None,L
3592,L,L,H,L,H
3593,None,None,L,L,L
3594,None,L,None,None,L
3596,L,L,M,L,None
3597,None,L,L,L,L
3598,L,L,None,L,L
3599,L,None,None,None,L
3604,L,M,L,L,None
3606,L,L,L,L,L
3608,L,L,None,None,L
3609,L,None,L,None,M
3614,L,L,None,None,L
3615,L,L,L,L,None
3616,None,L,L,L,L
3617,None,None,None,None,None
3618,L,None,None,None,L
3619,H,M,L,L,H
3622,L,None,None,L,L
3623,L,None,L,None,L
3624,L,L,L,None,None
3625,L,None,L,M,None
3626,L,None,None,None,None
3627,M,L,None,L,M
3628,L,L,L,H,None
3629,L,None,None,None,L
3632,L,None,L,None,L
3633,L,L,L,None,L
3634,L,L,None,None,L
3635,L,L,None,None,L
3637,L,L,None,None,None
3638,L,L,L,L,None
3639,L,L,None,None,L
3640,L,L,None,None,None
3641,L,M,L,L,L
3643,L,L,L,L,None
3646,None,L,L,L,L
3648,H,L,None,None,M
3649,L,L,L,L,L
3652,None,L,L,L,M
3653,L,None,None,L,L
3654,L,None,None,None,L
3655,L,None,L,L,None
3658,M,L,None,L,None
3660,L,L,L,None,L
3661,L,None,L,L,M
3662,M,None,L,M,H
3663,None,None,M,H,L
3664,None,None,M,H,M
3667,M,None,H,H,H
3668,L,None,None,None,L
3669,L,L,L,L,None
3671,L,None,None,None,L
3672,L,L,M,M,None
3673,L,None,None,None,M
3674,L,L,L,L,M
3675,L,L,L,L,L
3676,L,L,None,None,None
3677,L,L,L,L,None
3678,L,None,None,None,L
3679,L,L,L,None,L
3680,L,M,L,H,None
3681,L,None,L,None,L
3682,L,L,L,L,None
3683,L,None,L,None,L
3684,L,None,None,None,L
3685,L,None,None,None,L
3686,L,None,None,None,L
3687,L,M,L,L,None
3688,L,L,L,L,None
3689,L,L,L,L,L
3690,L,L,L,L,L
3691,L,L,L,L,None
3692,L,M,L,L,M
3693,L,L,L,None,None
3694,M,L,L,None,None
3695,L,L,M,L,L
3696,L,L,L,L,None
3697,L,L,L,L,None
3698,L,None,None,None,L
3699,L,L,None,None,L
3700,L,L,L,L,None
3701,L,None,None,None,L
3702,L,L,L,L,None
3703,L,L,L,L,None
3704,L,L,L,L,None
3705,L,L,L,L,L
3706,L,None,None,None,L
3707,L,L,L,L,None
3708,L,None,None,None,L
3709,L,L,L,L,None
3710,None,L,L,L,L
3711,L,L,L,L,L
3712,L,L,None,None,L
3713,L,L,None,L,M
3714,L,None,None,None,L
3715,L,L,L,L,L
3716,L,L,L,M,H
3717,L,L,L,L,None
3719,None,L,M,L,L
3720,L,None,L,None,L
3723,L,None,None,None,L
3724,L,L,None,None,M
3725,L,None,None,None,None
3726,L,None,L,None,L
3727,L,L,L,L,None
3728,L,L,L,L,L
3729,L,L,L,None,None
3730,L,L,None,None,L
3731,L,L,None,L,M
3732,L,L,L,L,None
3733,L,L,None,None,L
3735,L,L,None,None,L
3736,L,None,None,None,L
3737,L,M,None,L,M
3738,L,None,None,None,L
3739,L,L,None,None,L
3740,L,L,L,L,None
3741,L,L,None,None,L
3742,L,L,L,L,None
3743,None,None,L,L,L
3744,L,None,L,None,L
3745,None,None,None,None,None
3746,L,L,None,None,L
3747,L,None,None,None,L
3751,L,L,None,None,L
3752,L,None,L,L,None
3753,L,L,L,L,None
3754,L,L,L,L,L
3755,L,None,L,L,L
3756,L,L,L,None,L
3758,L,L,L,L,M
3760,L,None,L,None,L
3761,M,L,L,L,L
3763,L,None,None,None,L
3764,L,None,L,None,L
3765,L,M,L,L,None
3766,L,L,None,L,L
3767,L,L,L,L,L
3768,L,L,None,L,L
3769,M,L,None,L,L
3770,L,L,L,L,None
3771,L,L,None,None,None
3773,L,L,L,L,L
3774,None,None,L,L,L
3783,L,L,L,L,L
3784,L,L,None,None,L
3785,None,L,L,None,L
3786,L,L,None,None,None
3787,L,L,None,None,L
3788,L,L,L,L,None
3789,L,L,None,None,L
3790,None,None,L,L,L
3791,L,L,None,None,L
3792,L,None,None,None,L
3793,L,None,L,None,L
3794,L,L,L,L,L
3795,L,L,None,None,M
3797,L,L,M,M,L
3798,L,L,None,None,L
3799,None,None,L,None,None
3801,L,L,L,L,L
3802,L,L,L,L,None
3806,M,L,M,L,None
3807,L,L,L,L,None
3808,L,M,M,L,L
3809,L,L,None,None,L
3810,L,None,L,None,L
3811,L,None,L,None,L
3812,L,None,None,None,L
3813,L,None,L,L,L
3814,L,None,None,None,L
3816,L,None,None,None,L
3819,L,None,None,None,L
3821,L,None,None,None,L
3822,L,None,None,None,L
3823,L,L,None,None,None
3824,L,None,None,None,L
3825,L,L,L,L,L
3826,L,L,L,L,None
3827,L,L,L,L,None
3830,L,L,L,L,L
3831,L,None,None,None,L
3832,L,L,L,None,None
3833,L,None,M,L,L
3834,L,L,L,M,None
3835,None,L,L,L,L
3836,L,L,None,L,L
3837,L,L,L,L,None
3838,M,L,L,L,L
3839,None,H,L,L,L
3840,M,L,L,L,None
3841,L,L,L,L,None
3843,L,L,L,L,None
3844,L,L,None,L,L
3845,L,L,None,None,None
3846,M,None,None,None,M
3847,H,L,M,L,M
3849,L,L,None,L,L
3851,L,L,L,None,L
3852,L,None,None,None,L
3855,L,M,None,M,M
3857,L,L,L,L,L
3858,L,None,L,None,L
3859,L,None,L,None,L
3861,None,L,L,L,L
3862,L,None,None,None,L
3863,L,L,L,L,L
3864,None,L,L,L,L
3865,L,L,M,L,L
3868,L,None,None,None,L
3869,L,L,None,None,L
3870,M,None,L,M,L
3871,L,None,L,None,L
3872,M,L,None,None,L
3873,L,None,None,None,L
3877,L,L,None,L,None
3879,L,L,L,L,L
3882,L,L,None,None,None
3884,L,L,L,None,M
3888,None,L,L,L,L
3889,None,L,L,L,L
3893,L,None,None,None,L
3894,L,None,None,None,L
3895,L,L,L,L,None
3896,L,L,L,L,None
3897,L,None,None,None,L
3898,L,L,L,L,L
3899,None,H,H,M,M
3900,L,L,L,L,L
3901,L,L,None,None,L
3906,None,None,L,L,None
3908,L,L,L,L,L
3909,L,L,None,None,L
3910,L,None,None,None,L
3911,L,L,None,None,L
3912,L,L,L,L,L
3914,L,L,M,M,None
3915,L,None,L,None,L
3916,L,None,L,None,L
3917,L,L,L,L,None
3918,L,L,L,L,None
3919,None,L,L,L,L
3920,L,L,None,None,L
3922,None,H,H,H,H
3925,L,L,L,L,None
3926,L,L,L,L,L
3927,L,L,L,L,L
3928,L,L,None,None,L
3929,L,L,None,None,L
3930,L,None,None,None,L
3932,L,None,L,None,L
3933,None,None,L,L,L
3937,L,None,None,None,L
3938,L,L,L,L,L
3939,None,L,L,L,L
3940,None,L,L,L,L
3941,None,L,L,L,L
3942,None,L,L,L,L
3943,L,None,None,None,L
3945,None,None,None,None,L
3946,L,L,L,L,L
3947,L,L,L,L,L
3948,L,None,None,None,L
3949,L,None,None,None,L
3950,L,None,L,None,L
3951,L,None,None,None,L
3952,L,L,L,L,L
3953,L,L,L,L,None
3955,None,L,None,None,L
3957,L,L,None,None,L
3958,L,L,L,L,L
3959,L,None,L,None,L
3962,L,None,None,None,L
3963,L,L,L,L,None
3964,L,None,None,None,L
3965,L,None,None,None,L
3966,L,None,None,None,M
3967,L,L,None,None,L
3968,None,L,None,L,L
3969,L,L,L,None,L
3971,L,None,None,None,L
3972,L,L,L,L,None
3973,None,None,L,L,L
3974,L,L,L,L,None
3977,None,L,None,None,L
3978,L,L,L,L,L
3979,L,L,L,L,None
3980,L,L,L,L,None
3981,L,L,L,L,L
3983,L,L,None,L,L
3984,L,L,L,L,L
3985,L,None,None,L,L
3986,None,L,None,None,L
3987,L,L,L,None,L
3988,L,L,L,L,None
3989,L,L,None,None,L
3990,L,L,L,L,None
3991,None,L,None,None,L
3992,L,None,L,None,L
3993,L,L,None,None,L
3994,L,None,L,None,L
3996,L,None,None,None,L
3997,None,None,L,L,L
3998,L,None,None,None,L
3999,L,L,L,L,None
4000,L,None,None,None,L
4002,L,None,None,None,L
4003,L,None,None,None,L
4005,L,L,L,L,L
4006,L,None,L,L,L
4007,L,None,None,None,L
4008,L,None,None,None,L
4009,L,None,None,None,L
4010,L,L,L,None,L
4011,L,None,None,None,L
4012,L,L,None,None,L
4014,L,None,None,None,L
4015,None,None,None,None,None
4016,L,None,None,None,L
4017,L,L,None,None,L
4018,L,L,L,L,None
4019,L,L,L,None,L
4020,L,L,L,None,L
4021,L,L,L,L,None
4022,L,None,None,None,L
4023,L,None,None,None,L
4024,L,L,None,L,None
4025,L,L,None,None,L
4027,L,L,None,None,L
4029,L,None,None,None,L
4030,L,L,L,L,L
4031,L,L,L,None,L
4032,L,None,None,None,L
4033,L,L,None,None,L
4034,L,None,None,None,L
4035,L,None,None,None,L
4036,L,None,None,None,L
4037,L,None,None,None,L
4039,L,L,None,None,L
4040,L,L,None,None,None
4041,L,L,None,None,L
4042,L,L,L,L,L
4043,L,None,None,None,L
4046,L,None,None,None,L
4047,L,L,L,L,None
4051,None,L,None,L,L
4052,L,L,L,L,None
4053,L,L,L,L,L
4054,L,L,None,None,None
4055,L,L,None,None,None
4056,L,None,None,None,L
4061,L,L,None,None,L
4062,L,L,None,None,L
4063,L,L,L,L,L
4064,L,L,None,L,None
4065,L,None,None,None,None
4066,L,None,None,None,L
4067,L,None,L,L,L
4068,L,None,None,None,None
4069,None,L,L,L,L
4074,None,None,None,None,None
4077,L,L,L,None,None
4078,L,M,L,L,L
4079,L,None,None,None,L
4080,L,L,None,None,L
4081,L,L,L,L,None
4082,L,None,L,None,L
4083,L,None,L,None,M
4084,L,L,None,None,L
4085,L,None,None,None,L
4086,L,L,None,None,L
4089,L,L,None,None,None
4090,L,None,None,None,L
4091,L,L,L,L,L
4092,L,None,None,None,None
4093,L,M,None,None,L
4102,L,None,L,L,L
4103,L,None,L,None,L
4104,L,L,None,None,None
4105,L,None,None,None,L
4109,L,None,None,None,None
4110,L,None,L,L,L
4111,L,None,None,None,L
4113,L,None,None,None,L
4115,L,H,M,L,None
4116,L,None,L,None,L
4117,L,L,None,None,L
4121,L,None,L,None,L
4123,L,None,None,None,L
4124,None,L,L,L,L
4125,None,L,L,L,L
4126,None,L,L,L,None
4127,L,L,None,None,L
4128,L,L,None,None,L
4129,None,L,None,None,L
4130,L,L,L,L,None
4131,H,None,None,None,L
4132,L,L,L,L,None
4133,L,None,L,None,L
4135,L,None,L,L,L
4138,None,L,M,M,M
4139,L,M,H,M,L
4141,None,None,L,L,L
4142,L,None,None,None,L
4143,None,None,L,L,L
4144,L,None,None,None,L
4146,L,None,L,L,None
4147,L,M,None,None,None
4148,L,None,None,None,L
4149,L,L,L,L,None
4152,L,None,None,None,L
4153,L,L,L,None,L
4154,L,L,L,L,L
4155,None,L,L,L,L
4156,H,H,H,H,H
4157,L,L,H,None,None
4158,None,L,None,None,L
4159,L,L,M,L,None
4160,L,None,None,None,L
4161,L,L,L,None,L
4164,L,None,None,None,L
4166,L,None,L,None,L
4167,L,L,L,None,L
4168,L,L,M,None,L
4171,None,None,None,L,L
4174,L,None,None,None,L
4175,L,None,L,None,H
4178,L,L,L,None,L
4180,None,H,H,None,None
4181,L,None,None,None,L
4184,L,None,None,None,L
4187,L,L,None,None,L
4189,L,M,L,M,L
4190,L,None,None,None,L
4191,L,None,None,None,L
4193,L,H,H,H,H
4194,L,L,L,L,None
4195,L,None,None,L,L
4197,L,None,None,None,L
4198,L,None,L,None,L
4200,L,M,L,L,None
4202,H,None,L,L,L
4203,L,L,L,L,None
4204,L,L,M,M,None
4205,L,L,L,L,L
4207,L,L,L,L,None
4210,L,None,None,None,L
4211,L,L,L,None,L
4212,L,L,None,None,None
4214,L,None,L,None,L
4215,L,None,None,L,L
4217,M,None,None,None,L
4218,L,None,None,None,L
4219,L,L,None,L,L
4220,L,L,None,None,L
4221,L,L,L,None,L
4223,L,None,None,None,L
4224,None,L,L,L,L
4225,L,L,None,None,L
4226,L,None,None,None,L
4228,L,L,None,None,None
4229,None,L,L,L,L
4231,L,L,L,None,None
4232,L,L,None,None,L
4233,L,None,L,L,L
4234,L,L,L,L,L
4235,L,None,None,None,L
4236,L,None,M,L,None
4237,L,L,L,None,L
4238,L,L,L,L,None
4239,L,L,None,None,L
4240,L,L,L,L,L
4241,L,None,None,None,L
4242,None,None,None,M,L
4243,L,L,L,L,L
4246,L,L,None,None,L
4247,None,L,L,L,L
4248,L,L,L,None,None
4251,L,L,L,L,L
4252,M,M,L,L,L
4254,L,None,L,L,L
4255,L,L,None,None,L
4256,L,L,L,L,L
4259,L,L,L,L,L
4260,M,None,None,M,L
4262,L,None,None,None,L
4263,L,L,None,None,L
4265,None,None,None,None,None
4267,None,None,None,None,None
4268,None,L,L,L,L
4270,L,L,L,L,None
4273,M,L,M,L,L
4275,L,L,L,None,None
4276,L,None,None,None,L
4278,M,L,L,L,L
4280,L,None,L,None,L
4282,L,L,None,None,None
4284,H,H,H,H,None
4285,L,None,None,None,M
4289,L,None,L,None,L
4290,L,L,L,M,None
4291,L,L,None,None,L
4292,L,None,None,None,L
4293,L,L,L,None,L
4294,L,L,None,None,None
4296,L,L,None,None,L
4297,L,None,None,None,L
4298,L,None,L,None,L
4299,None,L,L,None,L
4300,L,None,None,None,None
4304,L,None,L,L,None
4305,L,L,L,L,L
4306,L,L,None,None,L
4307,L,L,L,L,L
4308,L,L,L,L,None
4310,L,L,L,L,L
4312,L,L,None,None,L
4313,L,L,L,L,None
4316,L,M,L,L,None
4317,L,L,None,None,L
4321,L,None,None,L,L
4322,L,None,L,None,L
4323,L,L,L,M,L
4325,L,None,L,L,L
4326,L,None,None,None,L
4327,L,L,None,None,L
4329,L,L,None,None,L
4333,L,L,None,None,L
4334,L,None,L,None,L
4337,L,L,L,None,L
4338,L,L,L,None,L
4339,L,None,None,None,M
4340,None,L,L,None,L
4342,L,L,L,M,None
4343,L,None,L,L,None
4344,L,L,L,L,L
4345,L,None,None,L,L
4347,None,L,M,M,L
4349,L,None,None,None,L
4350,L,L,None,None,None
4351,None,L,None,None,L
4353,L,None,L,None,L
4354,L,None,None,None,L
4355,L,L,L,M,None
4356,L,None,None,None,L
4357,L,L,None,None,L
4359,L,None,None,None,L
4361,L,None,None,None,L
4366,L,L,L,None,L
4367,None,L,None,None,L
4368,None,L,L,None,L
4369,L,L,L,L,None
4370,L,None,None,None,L
4371,L,L,L,None,L
4372,L,None,L,L,None
4373,M,L,L,L,None
4374,L,L,L,L,None
4378,L,L,None,None,L
4380,L,L,None,None,L
4381,L,L,None,None,L
4383,None,None,L,L,L
4384,M,None,M,M,M
4386,None,L,L,L,L
4387,L,None,L,None,L
4388,None,None,L,L,L
4389,L,L,L,None,L
4390,None,L,L,L,L
4392,L,None,None,None,L
4393,L,L,None,None,L
4394,None,H,M,L,M
4395,L,L,M,None,L
4396,L,None,None,None,L
4397,L,L,None,None,L
4399,L,M,L,None,None
4402,L,L,None,M,L
4403,L,L,L,None,None
4404,L,None,L,L,L
4406,L,None,L,L,L
4407,L,L,None,None,L
4408,M,L,L,L,L
4409,L,None,None,None,L
4410,L,L,None,None,L
4412,L,None,None,None,M
4419,M,M,L,L,None
4420,L,None,None,None,L
4422,L,None,None,None,L
4424,L,L,L,L,None
4426,L,None,None,L,L
4427,L,None,None,None,L
4428,L,None,None,None,L
4429,L,L,L,L,None
4432,M,None,None,None,L
4433,L,L,L,L,L
4434,L,L,L,None,M
4436,L,L,L,None,M
4437,L,L,None,None,None
4438,L,None,None,L,None
4439,L,L,L,L,None
4440,L,None,L,L,L
4441,M,None,None,L,M
4442,L,None,M,L,L
4443,L,L,None,None,L
4444,M,L,L,L,L
4445,None,H,M,M,None
4446,None,L,L,None,L
4447,L,L,L,L,None
4448,L,None,L,None,L
4449,L,L,None,None,None
4450,None,None,L,L,L
4451,L,L,None,None,L
4452,L,L,None,None,L
4453,L,None,None,None,H
4454,L,L,None,None,None
4458,M,L,H,L,L
4459,L,L,L,L,L
4462,L,L,L,M,L
4463,M,L,None,L,H
4464,L,None,None,None,L
4465,L,None,None,None,L
4466,L,None,None,None,L
4467,L,None,L,None,L
4470,L,L,None,None,None
4471,L,None,None,L,L
4473,L,None,None,None,L
4474,L,L,None,L,L
4475,L,None,L,None,L
4476,L,L,L,M,None
4477,None,L,L,L,L
4478,L,None,None,None,L
4480,L,L,None,None,None
4482,L,None,None,None,L
4483,L,L,L,L,L
4484,M,None,None,None,M
4487,L,L,L,L,None
4488,L,None,None,None,L
4489,L,L,None,None,L
4490,L,L,L,None,L
4492,L,None,None,L,L
4495,L,L,None,None,L
4496,L,L,None,None,L
4497,L,L,L,L,None
4498,L,None,None,None,L
4499,L,None,None,None,L
4500,L,None,None,None,None
4502,L,L,None,None,None
4504,L,L,L,L,L
4505,L,M,None,None,L
4506,L,None,None,None,L
4508,L,None,None,None,L
4509,L,None,None,None,L
4511,L,L,L,L,None
4516,L,M,L,L,L
4517,L,L,M,None,L
4518,L,L,L,L,L
4519,None,None,None,None,L
4520,L,L,L,L,None
4521,L,None,None,None,M
4522,L,None,None,None,M
4523,L,M,M,None,L
4524,L,L,None,L,L
4526,L,L,L,L,None
4527,None,L,L,L,L
4529,L,L,L,L,None
4531,L,L,None,L,L
4533,L,L,None,None,None
4534,M,M,L,None,M
4535,L,L,None,None,L
4537,L,None,None,L,L
4541,L,None,L,None,L
4544,L,L,L,L,None
4545,L,L,L,L,None
